Collection ID	10825
Type	SpectraCollection
Description	48,VeVe,Rat,Urine (1)
Processing log	Standardized ppm range to 11.6:0.0007:-2.0. Set reference [0.030000,-0.030000]. Fix baseline (lambda: 200.000000). Cropped ranges: 9.8,0.14. Zeroed ranges: 6.01,5.54;5.0,4.72;4.01,3.92;3.86,3.82. Sum normalized to 1000.0.  Extracted residual after subtracting peaks for:  U6.837 (13), U6.824 (14).
Base sample ID	20509	20526	20539	20590	20592	20648	20690	20715	20819	20826	20837
Time	48	48	48	48	48	48	48	48	48	48	48
Classification	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe
Sample ID	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine
Subject ID	20	21	19	24	22	23	44	46	47	45	43
Sample Description											
Weight											
Units of weight											
Species	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat
X	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11
3.139800	0.032830	0.040787	0.034648	0.014429	0.040467	0.019451	0.026405	0.048246	0.277214	0.014812	0.104398
3.139100	0.039203	0.036806	0.038169	0.012954	0.046282	0.026904	0.042400	0.039834	0.344201	0.036654	0.072569
3.138400	0.050376	0.039143	0.047540	0.018237	0.059525	0.040038	0.063952	0.041218	0.292848	0.051556	0.063894
3.137700	0.068041	0.045739	0.056698	0.027211	0.074507	0.056723	0.097755	0.047168	0.179091	0.048903	0.064822
3.137000	0.090361	0.059452	0.059999	0.039071	0.093921	0.081235	0.151440	0.054346	0.124897	0.057465	0.073537
3.136300	0.139636	0.077612	0.060841	0.048179	0.112686	0.112382	0.252362	0.067254	0.104501	0.069418	0.089504
3.135600	0.274310	0.097413	0.072951	0.055672	0.127561	0.163319	0.434909	0.085159	0.110868	0.078523	0.103668
3.134900	0.408728	0.121848	0.093329	0.068510	0.137267	0.275979	0.430590	0.095657	0.116123	0.079419	0.096164
3.134200	0.397386	0.148726	0.102022	0.084101	0.136153	0.369051	0.335435	0.086572	0.104130	0.073822	0.070977
3.133500	0.298373	0.215513	0.099669	0.118172	0.140395	0.324028	0.366952	0.071975	0.081476	0.063199	0.047228
3.132800	0.317541	0.358032	0.096890	0.209226	0.207851	0.256894	0.379183	0.065701	0.053620	0.046815	0.027799
3.132100	0.312951	0.350427	0.122799	0.278510	0.321935	0.295346	0.223735	0.078989	0.039280	0.036813	0.020617
3.131400	0.158274	0.281691	0.211913	0.241428	0.367582	0.274108	0.097701	0.132423	0.033224	0.029935	0.019613
3.130700	0.086364	0.332415	0.334737	0.219129	0.300293	0.135022	0.061765	0.268290	0.035381	0.029558	0.022830
3.130000	0.058193	0.352742	0.289256	0.263378	0.329682	0.078737	0.049875	0.324817	0.037547	0.034462	0.022294
3.129300	0.041005	0.222523	0.269942	0.230685	0.373807	0.054859	0.041556	0.263370	0.035511	0.040113	0.020362
3.128600	0.031248	0.120437	0.327931	0.136124	0.283728	0.038883	0.032356	0.253988	0.032750	0.048169	0.020029
3.127900	0.027336	0.069981	0.323199	0.074220	0.164131	0.030234	0.027275	0.309290	0.029847	0.065762	0.020680
3.127200	0.031318	0.041546	0.173589	0.038306	0.088410	0.028888	0.029329	0.241593	0.031468	0.121415	0.025037
3.126500	0.036429	0.036587	0.103713	0.033561	0.069951	0.033025	0.031196	0.141046	0.033463	0.208934	0.028951
3.125800	0.039141	0.038041	0.075567	0.036373	0.066498	0.040227	0.029811	0.092155	0.035495	0.328806	0.032658
3.125100	0.035473	0.040333	0.060175	0.038057	0.064891	0.045769	0.026898	0.065060	0.036556	0.350530	0.039470
3.124400	0.032758	0.040088	0.052964	0.034771	0.065000	0.048334	0.029147	0.060270	0.037481	0.299154	0.045855
3.123700	0.035138	0.040559	0.048358	0.030280	0.068515	0.052945	0.035166	0.061513	0.039899	0.334103	0.053304
3.123000	0.040487	0.047258	0.045917	0.030375	0.076210	0.064800	0.041384	0.066582	0.047389	0.344621	0.061806
3.122300	0.050481	0.057806	0.048429	0.036827	0.085761	0.074335	0.051514	0.072423	0.057912	0.240845	0.066596
3.121600	0.061386	0.072177	0.055238	0.045186	0.091529	0.077369	0.054448	0.075409	0.067830	0.156435	0.063705
3.120900	0.062706	0.078490	0.060160	0.045541	0.083788	0.064586	0.042784	0.066285	0.066483	0.097372	0.045256
3.120200	0.054083	0.066266	0.057448	0.035706	0.067757	0.048749	0.031482	0.053542	0.053563	0.072885	0.031865
3.119500	0.044349	0.048224	0.049132	0.024068	0.056001	0.038863	0.029061	0.049913	0.044228	0.059704	0.029048
3.118800	0.041299	0.036686	0.043395	0.019076	0.056277	0.040283	0.042827	0.058535	0.043380	0.056071	0.038101
3.118100	0.050991	0.038838	0.048274	0.024998	0.077257	0.060206	0.080274	0.080942	0.055329	0.065191	0.057621
3.117400	0.058547	0.060820	0.064722	0.048358	0.115932	0.108452	0.098504	0.109077	0.079490	0.088969	0.073876
3.116700	0.055735	0.087010	0.069096	0.071419	0.127888	0.138481	0.093101	0.106220	0.082343	0.099913	0.072479
3.116000	0.059966	0.104381	0.065145	0.083331	0.127307	0.142520	0.106639	0.098299	0.077495	0.101754	0.081428
3.115300	0.081487	0.134136	0.077414	0.105710	0.161124	0.174695	0.152066	0.116547	0.095779	0.131988	0.116231
3.114600	0.126370	0.193723	0.106294	0.153725	0.224369	0.247614	0.238872	0.155573	0.134452	0.190836	0.165779
3.113900	0.242048	0.303749	0.165120	0.245241	0.336038	0.372673	0.424693	0.238417	0.212434	0.294071	0.264744
3.113200	0.378814	0.506183	0.312631	0.426413	0.544975	0.606761	0.594522	0.415412	0.389469	0.490792	0.465716
3.112500	0.532402	0.666659	0.473371	0.576797	0.691121	0.777000	0.709186	0.566312	0.559816	0.630661	0.628117
3.111800	0.659454	0.743763	0.633841	0.654817	0.738531	0.833320	0.701236	0.657482	0.697072	0.677517	0.715007
3.111100	0.637638	0.674136	0.731913	0.606115	0.643337	0.725659	0.581335	0.631837	0.722267	0.589625	0.671316
3.110400	0.513575	0.525960	0.672328	0.477310	0.492682	0.559392	0.414429	0.514558	0.617589	0.447116	0.540072
3.109700	0.362974	0.362909	0.518304	0.327970	0.339617	0.388057	0.264829	0.364829	0.453401	0.301333	0.374786
3.109000	0.242041	0.232092	0.351811	0.205382	0.222524	0.254838	0.168505	0.237652	0.297191	0.187505	0.232891
3.108300	0.144127	0.153459	0.228476	0.129037	0.158447	0.171538	0.107094	0.163918	0.191137	0.122461	0.148481
3.107600	0.104654	0.095839	0.137179	0.072185	0.121091	0.116096	0.098554	0.129714	0.119693	0.083465	0.104518
3.106900	0.085128	0.074189	0.108700	0.054322	0.120758	0.109629	0.112373	0.137154	0.105613	0.079358	0.103414
3.106200	0.075149	0.072210	0.100148	0.055841	0.136371	0.127211	0.130533	0.153734	0.109386	0.087690	0.109184
3.105500	0.070428	0.085479	0.095808	0.067629	0.153223	0.154229	0.128828	0.161821	0.114328	0.098170	0.107290
3.104800	0.057012	0.093455	0.086113	0.073942	0.144754	0.157677	0.097162	0.139660	0.101672	0.096200	0.092886
3.104100	0.037938	0.086523	0.068772	0.068117	0.115050	0.128250	0.056320	0.102433	0.075736	0.080834	0.071463
3.103400	0.021479	0.066821	0.045794	0.050031	0.072917	0.082156	0.028274	0.054837	0.044619	0.058102	0.035575
3.102700	0.004546	0.052635	0.024845	0.034708	0.040388	0.051628	0.007856	0.026238	0.022006	0.034280	0.017230
3.102000	-0.005238	0.030235	0.008150	0.016111	0.021155	0.026856	-0.001501	0.014742	0.009717	0.013126	0.012722
3.101300	-0.009573	0.012196	-0.000594	0.003259	0.013428	0.016217	-0.004013	0.010341	0.005619	0.002370	0.013101
3.100600	-0.011660	0.002214	-0.003071	-0.002517	0.009501	0.012388	-0.005686	0.009858	0.004674	-0.002469	0.012948
3.099900	-0.011760	-0.005012	-0.006020	-0.009972	0.006071	0.010154	-0.007009	0.008111	0.002691	-0.007946	0.011473
3.099200	-0.013299	-0.007364	-0.007848	-0.014094	0.004811	0.010252	-0.007878	0.005553	0.000030	-0.010093	0.007188
3.098500	-0.014753	-0.006906	-0.009414	-0.015265	0.005532	0.010745	-0.009193	0.003340	-0.002036	-0.011523	0.001118
3.097800	-0.013525	-0.006207	-0.009524	-0.014301	0.005578	0.009467	-0.008374	0.004338	-0.002408	-0.012965	-0.005084
3.097100	-0.008619	-0.005403	-0.007303	-0.012662	0.009038	0.009519	-0.004725	0.008335	-0.000865	-0.011577	-0.004809
3.096400	0.001608	-0.002626	-0.002425	-0.009627	0.015001	0.011257	0.004999	0.015157	0.002016	-0.007696	0.001540
3.095700	0.013147	0.002209	0.009155	-0.003296	0.029927	0.018189	0.018326	0.034078	0.013259	0.002078	0.016772
3.095000	0.021200	0.006544	0.022233	0.003608	0.047407	0.032964	0.036997	0.057211	0.030570	0.013924	0.035335
3.094300	0.020694	0.013477	0.033064	0.013686	0.065616	0.055930	0.046284	0.074342	0.044954	0.030119	0.042255
3.093600	0.010120	0.026920	0.029119	0.027065	0.064753	0.072340	0.027431	0.060248	0.038166	0.037599	0.030300
3.092900	0.000004	0.024526	0.014719	0.024140	0.042726	0.055325	0.006883	0.036829	0.021523	0.026784	0.019192
3.092200	-0.008774	0.013226	0.003566	0.011639	0.023495	0.031276	-0.009183	0.016726	0.007873	0.013922	0.005955
3.091500	-0.018849	0.005330	-0.007845	0.000205	0.005289	0.011287	-0.021792	0.000028	-0.004978	0.000228	-0.004353
3.090800	-0.026183	-0.005370	-0.018287	-0.011630	-0.006090	-0.004366	-0.027673	-0.007862	-0.014054	-0.012998	-0.005372
3.090100	-0.025477	-0.016527	-0.024700	-0.022524	-0.010322	-0.012128	-0.025171	-0.008773	-0.017122	-0.020962	-0.002274
3.089400	-0.022191	-0.018356	-0.024031	-0.022841	-0.008487	-0.009136	-0.022671	-0.006030	-0.015586	-0.020616	0.000519
3.088700	-0.018834	-0.015715	-0.022181	-0.020556	-0.006163	-0.006953	-0.019626	-0.005484	-0.011584	-0.017975	0.004618
3.088000	-0.016594	-0.013572	-0.020068	-0.019450	-0.005015	-0.005358	-0.016692	-0.006788	-0.004601	-0.015270	0.012130
3.087300	-0.015758	-0.012823	-0.018372	-0.019267	-0.003594	-0.004306	-0.014668	-0.006695	0.000169	-0.014471	0.022541
3.086600	-0.011904	-0.010570	-0.015090	-0.017183	0.000051	-0.003160	-0.011225	-0.004022	0.005615	-0.012157	0.030332
3.085900	-0.009058	-0.007644	-0.008620	-0.013328	0.000416	-0.002099	-0.015927	-0.004745	0.016441	-0.012680	0.025542
3.085200	-0.014110	-0.011480	-0.008626	-0.016446	-0.005486	-0.007577	-0.024709	-0.010673	0.020134	-0.019139	0.009542
3.084500	-0.019881	-0.019462	-0.016300	-0.022158	-0.012005	-0.015476	-0.030001	-0.015445	0.014545	-0.023096	-0.007127
3.083800	-0.023633	-0.022668	-0.022029	-0.025337	-0.017241	-0.020155	-0.031954	-0.018680	0.008118	-0.023376	-0.019265
3.083100	-0.027133	-0.026374	-0.025573	-0.027354	-0.020281	-0.023015	-0.030983	-0.022120	-0.001516	-0.023908	-0.024293
3.082400	-0.027773	-0.029551	-0.029658	-0.030933	-0.022599	-0.021428	-0.024523	-0.026082	-0.015136	-0.027746	-0.027361
3.081700	-0.025912	-0.031491	-0.031634	-0.032485	-0.023739	-0.016394	-0.016219	-0.027303	-0.022140	-0.031736	-0.029503
3.081000	-0.017399	-0.032097	-0.033371	-0.033193	-0.021289	-0.005968	-0.011627	-0.027658	-0.024804	-0.035179	-0.030753
3.080300	-0.005210	-0.028897	-0.033718	-0.030750	-0.009946	0.005449	-0.013363	-0.024716	-0.025911	-0.036963	-0.030079
3.079600	0.006988	-0.019955	-0.032264	-0.025345	0.003618	0.007362	-0.020650	-0.018499	-0.026593	-0.036914	-0.026436
3.078900	0.012577	-0.008230	-0.029776	-0.014464	0.013301	0.002910	-0.026822	-0.008384	-0.024451	-0.033974	-0.021566
3.078200	0.010440	0.005402	-0.023560	0.001419	0.017378	-0.005576	-0.025563	0.006443	-0.019792	-0.030452	-0.012117
3.077500	0.002018	0.012823	-0.016827	0.009569	0.014924	-0.006288	-0.021785	0.014227	-0.014104	-0.027021	-0.009525
3.076800	-0.003978	0.013582	-0.007121	0.013939	0.011917	-0.002371	-0.019425	0.017863	-0.010957	-0.021323	-0.008730
3.076100	-0.005362	0.006780	0.005594	0.010802	0.008670	0.000030	-0.020011	0.013773	-0.010249	-0.013197	-0.003663
3.075400	-0.003624	0.002171	0.012144	0.004798	0.008420	-0.000375	-0.017725	0.009670	-0.008913	-0.008870	0.003926
3.074700	0.000695	0.002718	0.017325	0.003216	0.010704	0.004125	-0.012534	0.007938	-0.002677	-0.005288	0.015358
3.074000	0.004073	0.006590	0.021063	0.003142	0.010539	0.009351	-0.012527	0.003780	0.007318	-0.005203	0.022368
3.073300	0.002560	0.005553	0.016226	0.000932	0.007405	0.010437	-0.013780	-0.001391	0.011337	-0.007608	0.028904
3.072600	0.007865	0.006375	0.008456	0.000722	0.011647	0.015613	-0.008894	-0.000250	0.013597	-0.002167	0.054193
3.071900	0.021374	0.012813	0.009546	0.007554	0.021682	0.029959	0.002669	0.006130	0.021843	0.011080	0.070817
3.071200	0.044467	0.024960	0.017333	0.019289	0.035532	0.043339	0.014420	0.014730	0.037144	0.027083	0.060985
3.070500	0.045622	0.029478	0.026918	0.027535	0.040778	0.033368	0.006090	0.013797	0.046029	0.046196	0.036622
3.069800	0.029658	0.019033	0.021173	0.019270	0.029596	0.022339	-0.002096	0.004910	0.038445	0.044718	0.024746
3.069100	0.020014	0.011416	0.011129	0.012835	0.022396	0.022302	0.000184	0.001077	0.033634	0.028929	0.019231
3.068400	0.020705	0.009084	0.006481	0.012017	0.021980	0.025387	0.006653	0.001691	0.025123	0.017001	0.015854
3.067700	0.021506	0.009315	0.005624	0.012913	0.024752	0.028851	0.016735	0.001890	0.019405	0.014693	0.017795
3.067000	0.030724	0.011509	0.004740	0.014232	0.028812	0.041963	0.031759	0.004263	0.018666	0.014589	0.020938
3.066300	0.044670	0.018277	0.006898	0.020341	0.040034	0.061481	0.035443	0.009800	0.020302	0.016172	0.027219
3.065600	0.061482	0.025252	0.009680	0.026388	0.053874	0.070123	0.036304	0.016198	0.021940	0.019229	0.036623
3.064900	0.072965	0.040629	0.014527	0.037846	0.071235	0.076705	0.033678	0.028617	0.027109	0.022494	0.045718
3.064200	0.077505	0.059983	0.021674	0.054538	0.085609	0.079194	0.033913	0.044922	0.034739	0.027714	0.052254
3.063500	0.075143	0.074434	0.029336	0.069838	0.091926	0.075701	0.035131	0.056353	0.041362	0.034843	0.055688
3.062800	0.068262	0.081618	0.039278	0.079786	0.087122	0.073009	0.035106	0.061430	0.045833	0.042452	0.062107
3.062100	0.066945	0.077920	0.048049	0.081027	0.080895	0.077066	0.038260	0.061214	0.049062	0.045986	0.073275
3.061400	0.075874	0.074210	0.060243	0.078677	0.081801	0.085949	0.047738	0.059592	0.055655	0.048696	0.090089
3.060700	0.087895	0.078064	0.074330	0.080324	0.092688	0.103476	0.057798	0.061942	0.069330	0.058262	0.123632
3.060000	0.103117	0.088857	0.083585	0.087098	0.108145	0.126081	0.077266	0.068202	0.083035	0.069796	0.152422
3.059300	0.141203	0.109511	0.092982	0.105411	0.131827	0.156610	0.114363	0.083922	0.108289	0.085698	0.161472
3.058600	0.165875	0.139972	0.115071	0.135276	0.165395	0.170945	0.121380	0.103016	0.138548	0.120864	0.139661
3.057900	0.159696	0.141026	0.123399	0.138244	0.173092	0.155340	0.106065	0.106488	0.136916	0.148720	0.121619
3.057200	0.134756	0.125978	0.111886	0.125405	0.164031	0.143597	0.103175	0.105153	0.123970	0.156083	0.119753
3.056500	0.134106	0.126335	0.097060	0.126406	0.170199	0.156696	0.119558	0.114470	0.119216	0.154338	0.132411
3.055800	0.146765	0.141914	0.098820	0.141393	0.184596	0.178511	0.142930	0.123952	0.129614	0.159014	0.149822
3.055100	0.164883	0.156808	0.111840	0.150330	0.187682	0.192052	0.150204	0.121579	0.148422	0.153475	0.154236
3.054400	0.169582	0.157245	0.120500	0.151028	0.187917	0.198224	0.139769	0.116968	0.154566	0.138311	0.150425
3.053700	0.167894	0.156000	0.110284	0.153762	0.203391	0.201954	0.142691	0.123152	0.149383	0.130332	0.168459
3.053000	0.174602	0.180757	0.101086	0.181169	0.252876	0.235273	0.163817	0.158902	0.168002	0.141821	0.252138
3.052300	0.195351	0.227518	0.108613	0.229333	0.319059	0.293023	0.217330	0.212934	0.211938	0.165741	0.389077
3.051600	0.243694	0.312082	0.130996	0.316498	0.452188	0.414964	0.368191	0.311405	0.306040	0.212958	0.700453
3.050900	0.314078	0.532481	0.182484	0.539184	0.870465	0.770832	0.605948	0.579377	0.578620	0.343040	1.670520
3.050200	0.471881	0.881343	0.256025	0.879446	1.605066	1.347286	1.152612	1.004800	1.033208	0.535136	3.101370
3.049500	0.961781	1.712906	0.408757	1.650249	3.179114	2.595203	2.767746	1.946191	2.043218	0.967088	5.023478
3.048800	1.770949	3.977880	0.866496	3.569372	5.995690	5.166642	4.699109	4.017334	4.157759	2.290796	7.038079
3.048100	3.334180	6.126541	1.629794	5.378063	7.578081	7.126761	6.788348	5.663307	5.857644	3.957691	6.895870
3.047400	5.249058	7.386277	3.226272	6.578427	7.278833	7.614023	7.965537	6.239719	6.348258	5.726126	5.363208
3.046700	6.806865	6.973496	5.281076	6.437241	5.681692	6.572192	7.100452	5.536921	5.632432	6.735658	3.142839
3.046000	6.559568	5.149995	6.845162	4.996935	3.505253	4.423763	4.315609	3.872918	3.802627	6.087711	1.621351
3.045300	4.969028	2.484331	6.477658	2.490567	1.494677	1.866562	2.142487	1.775256	1.635410	3.886324	0.754123
3.044600	2.923468	1.283300	4.755934	1.296377	0.826173	0.975650	1.174743	0.968883	0.925061	2.157111	0.496914
3.043900	1.417033	0.814483	2.809818	0.861734	0.579268	0.612329	0.661940	0.699187	0.670297	1.267634	0.404572
3.043200	1.127297	0.647083	1.272978	0.768947	0.543838	0.410653	0.552141	0.703976	0.637567	0.832205	0.445881
3.042500	1.362227	0.768131	0.847266	1.007121	0.737541	0.388074	0.657013	0.999931	0.820211	0.838421	0.647499
3.041800	2.797911	1.295304	0.823892	1.807772	1.382673	0.527596	1.220614	1.848143	1.463396	1.264458	1.169030
3.041100	5.055008	2.875637	1.383353	3.959441	2.783981	0.929384	1.732732	3.358437	3.448496	2.598358	2.052956
3.040400	6.075750	3.825700	2.204413	4.950797	2.964403	1.010051	1.361346	3.116070	4.763885	3.212464	1.825495
3.039700	4.038334	2.677367	2.217022	3.299796	1.797889	0.625504	0.719241	1.724739	3.449552	2.177451	1.002481
3.039000	1.997007	1.324910	1.345080	1.592318	0.877833	0.332273	0.398235	0.811555	1.714869	1.097340	0.501453
3.038300	0.829650	0.689895	0.689814	0.828118	0.469731	0.199245	0.199144	0.450100	0.901880	0.592870	0.285823
3.037600	0.484997	0.336756	0.305610	0.402648	0.231771	0.105409	0.135991	0.245382	0.433159	0.297301	0.156753
3.036900	0.310996	0.222608	0.192536	0.263656	0.147954	0.073509	0.104706	0.171637	0.284893	0.191547	0.110871
3.036200	0.180199	0.158552	0.140732	0.186119	0.101457	0.059339	0.083975	0.133165	0.204321	0.132757	0.088827
3.035500	0.130242	0.105840	0.112822	0.125533	0.072009	0.050727	0.078400	0.106328	0.140488	0.096760	0.075794
3.034800	0.106939	0.084983	0.104998	0.098499	0.064899	0.050323	0.086694	0.096391	0.111116	0.088011	0.078151
3.034100	0.100496	0.084841	0.103670	0.090467	0.072413	0.058984	0.106205	0.096847	0.099602	0.087878	0.089185
3.033400	0.104334	0.096653	0.109457	0.095920	0.093694	0.076256	0.111386	0.107095	0.103687	0.099958	0.102207
3.032700	0.105253	0.101394	0.112706	0.098421	0.102710	0.080955	0.102929	0.113619	0.109736	0.110379	0.103467
3.032000	0.088726	0.089053	0.111391	0.082872	0.088532	0.066211	0.080901	0.104184	0.109033	0.107609	0.095327
3.031300	0.074685	0.062854	0.094387	0.054767	0.064448	0.046487	0.077689	0.087838	0.103994	0.092326	0.097157
3.030600	0.076539	0.054590	0.086083	0.045208	0.061818	0.044510	0.096898	0.091626	0.114378	0.090104	0.121953
3.029900	0.094779	0.059708	0.099034	0.048789	0.082915	0.057419	0.139958	0.126695	0.152522	0.101866	0.201913
3.029200	0.161636	0.074490	0.140708	0.061489	0.136381	0.083526	0.257198	0.209082	0.244110	0.135775	0.365105
3.028500	0.373808	0.121275	0.254104	0.098250	0.281933	0.149647	0.607432	0.408148	0.491213	0.240030	0.681900
3.027800	0.548495	0.296227	0.516570	0.227245	0.638181	0.358476	0.905828	0.800699	1.013841	0.547535	0.906083
3.027100	0.403893	0.542541	0.557996	0.395689	0.770482	0.580655	0.687836	0.793906	1.013720	0.751184	0.582715
3.026400	0.177916	0.605283	0.345953	0.413244	0.496411	0.508450	0.290049	0.456878	0.581773	0.536240	0.321962
3.025700	0.100457	0.305606	0.147678	0.202700	0.200478	0.235274	0.144583	0.185757	0.254007	0.225637	0.160950
3.025000	0.072903	0.146223	0.077236	0.097760	0.100606	0.129052	0.082311	0.101578	0.144891	0.118477	0.115157
3.024300	0.059942	0.076805	0.048500	0.052979	0.062727	0.077763	0.053526	0.069843	0.102400	0.072364	0.100831
3.023600	0.056496	0.047179	0.035325	0.033068	0.055085	0.047291	0.052108	0.059359	0.088640	0.049073	0.096389
3.022900	0.055574	0.049413	0.036350	0.034622	0.065092	0.045096	0.063453	0.062579	0.096637	0.043813	0.096946
3.022200	0.063971	0.064449	0.045517	0.044076	0.081008	0.053288	0.086932	0.075965	0.113251	0.048088	0.103494
3.021500	0.078184	0.088599	0.065203	0.065964	0.101494	0.066699	0.099066	0.100660	0.134559	0.064905	0.119727
3.020800	0.088982	0.098270	0.078601	0.081304	0.111668	0.069202	0.106017	0.121275	0.149614	0.079335	0.131179
3.020100	0.091802	0.097576	0.086071	0.087513	0.113928	0.073014	0.116373	0.141345	0.160225	0.091287	0.150019
3.019400	0.101100	0.092763	0.096156	0.088709	0.117273	0.080844	0.139975	0.166977	0.178572	0.101876	0.184896
3.018700	0.145312	0.095935	0.123656	0.088342	0.141319	0.097274	0.230292	0.215591	0.225473	0.122558	0.286449
3.018000	0.257648	0.132183	0.231297	0.104506	0.255363	0.147177	0.420028	0.396172	0.428208	0.202790	0.668261
3.017300	0.545860	0.206437	0.432721	0.158530	0.489579	0.247785	0.878315	0.730306	0.847918	0.372441	1.269065
3.016600	1.093462	0.411940	0.854509	0.312201	1.013004	0.506788	1.756633	1.377835	1.721418	0.789860	1.961521
3.015900	0.929468	1.009518	1.201144	0.734158	1.612309	1.093926	1.564418	1.724253	2.225168	1.500269	1.335668
3.015200	0.462137	1.408516	0.769166	0.951553	1.152644	1.155732	0.788925	1.010676	1.268269	1.252142	0.639844
3.014500	0.190742	0.932725	0.389795	0.616703	0.590989	0.618613	0.353655	0.506135	0.649496	0.649313	0.360371
3.013800	0.131725	0.393273	0.176608	0.267286	0.252995	0.268470	0.251702	0.232407	0.320646	0.279803	0.217723
3.013100	0.126295	0.223634	0.131949	0.164171	0.164240	0.179218	0.224214	0.163695	0.235761	0.178402	0.181661
3.012400	0.122728	0.159046	0.130309	0.123107	0.138139	0.158741	0.212620	0.136982	0.203144	0.142190	0.173746
3.011700	0.116253	0.122566	0.131800	0.095534	0.120970	0.150457	0.172133	0.113723	0.182642	0.114559	0.171463
3.011000	0.104610	0.101024	0.123688	0.074167	0.105076	0.135299	0.122567	0.096771	0.166145	0.086904	0.169345
3.010300	0.098903	0.090803	0.096402	0.057027	0.088318	0.111972	0.103508	0.086269	0.156779	0.063611	0.150316
3.009600	0.103667	0.095987	0.081381	0.057184	0.085926	0.100426	0.108130	0.089609	0.157715	0.059052	0.144550
3.008900	0.119831	0.101245	0.085263	0.068058	0.106749	0.103555	0.133383	0.110331	0.168762	0.070087	0.154037
3.008200	0.131816	0.119100	0.105805	0.092824	0.148192	0.115899	0.155424	0.152834	0.190690	0.103936	0.169461
3.007500	0.144940	0.134160	0.124034	0.109979	0.177115	0.124423	0.191259	0.190182	0.208189	0.139676	0.202515
3.006800	0.205396	0.150509	0.154117	0.128199	0.206946	0.144488	0.293980	0.247673	0.255433	0.183565	0.314518
3.006100	0.316204	0.190614	0.265775	0.169093	0.314705	0.207377	0.464932	0.442313	0.476798	0.279610	0.655619
3.005400	0.522327	0.263261	0.449975	0.225712	0.519473	0.297018	0.793879	0.737641	0.855483	0.433036	1.039402
3.004700	0.535418	0.436065	0.656053	0.348146	0.803662	0.485366	0.870989	0.992618	1.210118	0.711337	0.916431
3.004000	0.285932	0.707030	0.487394	0.497169	0.666952	0.616576	0.479503	0.633403	0.773910	0.708134	0.418998
3.003300	0.149512	0.548956	0.267449	0.363031	0.348489	0.369123	0.259268	0.305259	0.388902	0.394928	0.230682
3.002600	0.087576	0.300647	0.164344	0.198236	0.180558	0.196163	0.152991	0.161870	0.228733	0.219752	0.147267
3.001900	0.068154	0.165498	0.113248	0.116031	0.091837	0.112582	0.115476	0.094746	0.149767	0.125014	0.104878
3.001200	0.058562	0.096196	0.093040	0.081872	0.057731	0.083897	0.098920	0.071835	0.121753	0.079303	0.086132
3.000500	0.053081	0.046312	0.073659	0.051797	0.041812	0.072885	0.094700	0.057532	0.100389	0.052156	0.069711
2.999800	0.051157	0.029167	0.065844	0.031842	0.039248	0.073558	0.089984	0.047773	0.085822	0.041384	0.066785
2.999100	0.046237	0.025381	0.068236	0.017071	0.047932	0.073452	0.074681	0.040031	0.073752	0.037021	0.064797
2.998400	0.037597	0.039250	0.062484	0.006631	0.052845	0.063074	0.050184	0.029621	0.058066	0.034466	0.051341
2.997700	0.027159	0.052945	0.047463	0.003435	0.049268	0.047384	0.028304	0.024672	0.048796	0.028400	0.036812
2.997000	0.020679	0.056590	0.031424	0.002599	0.041598	0.032379	0.015509	0.026424	0.049177	0.020379	0.024831
2.996300	0.021395	0.050252	0.019178	0.007288	0.035390	0.020320	0.013478	0.039199	0.051744	0.017852	0.018018
2.995600	0.025140	0.039398	0.014893	0.015675	0.031632	0.013967	0.017551	0.050812	0.051103	0.024015	0.016274
2.994900	0.031167	0.030601	0.013944	0.027147	0.022707	0.011792	0.025655	0.059571	0.046064	0.037145	0.016842
2.994200	0.035104	0.020513	0.015291	0.039262	0.013844	0.017279	0.031455	0.061313	0.037006	0.053626	0.016826
2.993500	0.036126	0.018791	0.018376	0.041709	0.011744	0.023581	0.036180	0.053758	0.030343	0.057367	0.018785
2.992800	0.034892	0.023791	0.029529	0.038179	0.017247	0.030425	0.048851	0.048712	0.027569	0.053687	0.025002
2.992100	0.030227	0.034105	0.047827	0.035697	0.030548	0.039128	0.064787	0.049252	0.029335	0.050007	0.031906
2.991400	0.024491	0.044199	0.068044	0.036150	0.046640	0.051110	0.065652	0.050616	0.031256	0.050733	0.036380
2.990700	0.019982	0.050887	0.076728	0.032651	0.048809	0.048492	0.046250	0.040783	0.030892	0.048912	0.031480
2.990000	0.012789	0.052911	0.064780	0.022997	0.032578	0.031155	0.026069	0.028723	0.028401	0.041527	0.020736
2.989300	0.009961	0.048431	0.042417	0.014453	0.015249	0.015706	0.022706	0.023277	0.026249	0.034859	0.014988
2.988600	0.014178	0.032581	0.025248	0.009494	0.004675	0.010408	0.036543	0.029293	0.036095	0.029182	0.019765
2.987900	0.018408	0.017522	0.026386	0.007620	0.007319	0.017866	0.058347	0.039876	0.050453	0.033347	0.027737
2.987200	0.018284	0.010358	0.035261	0.007825	0.016597	0.034635	0.068094	0.044665	0.058043	0.046140	0.027534
2.986500	0.017099	0.011756	0.045493	0.007087	0.024561	0.051858	0.051396	0.038854	0.046483	0.059400	0.018321
